timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-05-08 19:45:00+00:00,QQQ_^NDX,HOLD,0.2998623983926775,0,0.0,0.0,0.0,7.84976629726808e-05,1.0,0.24565503578372408,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:45:00+00:00,2026-05-08 19:45:00+00:00
2026-05-08 19:45:00+00:00,URTH_ACWI,HOLD,0.2112521766502021,0,0.0,0.0,0.0,0.000221074823386899,0.03283035036376953,0.43664832927271735,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:45:00+00:00,2026-05-08 19:45:00+00:00
2026-05-08 19:50:00+00:00,SPY_^GSPC,HOLD,0.34229001164271006,0,0.0,0.0,0.0,6.901171023614292e-05,1.0,0.3976203607688747,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:50:00+00:00,2026-05-08 19:50:00+00:00
2026-05-08 19:50:00+00:00,URTH_ACWI,HOLD,0.2209864156986863,0,0.0,0.0,0.0,0.000247541343654258,0.032727726298980714,0.4397569640693473,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:50:00+00:00,2026-05-08 19:50:00+00:00
2026-05-08 19:50:00+00:00,QQQ_^NDX,HOLD,0.3017602043011241,0,0.0,0.0,0.0,8.267130070299553e-05,1.0,0.2473436802226408,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:50:00+00:00,2026-05-08 19:50:00+00:00
2026-05-08 19:55:00+00:00,SPY_^GSPC,HOLD,0.3422667244556859,0,0.0,0.0,0.0,6.455315784926873e-05,1.0,0.4024966839086544,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:55:00+00:00,2026-05-08 19:55:00+00:00
2026-05-08 19:55:00+00:00,URTH_ACWI,HOLD,0.205761942674145,0,0.0,0.0,0.0,0.00025134455273582957,0.05371329685043335,0.37079255241816156,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:55:00+00:00,2026-05-08 19:55:00+00:00
2026-05-08 19:55:00+00:00,QQQ_^NDX,HOLD,0.30244240541147904,0,0.0,0.0,0.0,8.042896576775115e-05,1.0,0.25210916718520654,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-08 19:55:00+00:00,2026-05-08 19:55:00+00:00
2026-05-11 12:40:00+00:00,BNKE.L_^STOXX50E,HOLD,0.2491395338703742,0,0.0,0.0,0.0,0.0002705779265004262,0.0007652412703450521,0.5293128114983217,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 12:40:00+00:00,2026-05-11 12:40:00+00:00
2026-05-11 12:55:00+00:00,BNKE.L_^STOXX50E,HOLD,0.2228852521153668,0,0.0,0.0,0.0,0.0002767172222455785,0.0010158145928955077,0.43481005038309406,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 12:55:00+00:00,2026-05-11 12:55:00+00:00
2026-05-11 13:05:00+00:00,BNKE.L_^STOXX50E,HOLD,0.22839772424782614,0,0.0,0.0,0.0,0.0002723117841479672,0.0010144011325073242,0.4580808310177854,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:05:00+00:00,2026-05-11 13:05:00+00:00
2026-05-11 13:15:00+00:00,BNKE.L_^STOXX50E,HOLD,0.24467707193436672,0,0.0,0.0,0.0,0.0002409183532099947,0.0010096865102132162,0.5472300563188639,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:15:00+00:00,2026-05-11 13:15:00+00:00
2026-05-11 13:20:00+00:00,BNKE.L_^STOXX50E,HOLD,0.2751893831247707,0,0.0,0.0,0.0,0.0002699428145256913,0.0011018948361206054,0.6166268866077206,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:20:00+00:00,2026-05-11 13:20:00+00:00
2026-05-11 13:25:00+00:00,BNKE.L_^STOXX50E,HOLD,0.290725806559983,0,0.0,0.0,0.0,0.0002661981256117434,0.0010649663858032226,0.6726003491519152,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:25:00+00:00,2026-05-11 13:25:00+00:00
2026-05-11 13:30:00+00:00,SPY_^GSPC,HOLD,0.3458513837459697,0,0.0,0.0,0.0,7.343138912238755e-05,1.0,0.40458084679502393,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:30:00+00:00,2026-05-11 13:30:00+00:00
2026-05-11 13:30:00+00:00,QQQ_^NDX,HOLD,0.3397510671940146,0,0.0,0.0,0.0,0.00011560424551674075,1.0,0.33738772896144775,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:30:00+00:00,2026-05-11 13:30:00+00:00
2026-05-11 13:30:00+00:00,URTH_ACWI,HOLD,0.23531850319935768,0,0.0,0.0,0.0,0.000255246369238861,0.05778576916666667,0.46226408762134674,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:30:00+00:00,2026-05-11 13:30:00+00:00
2026-05-11 13:35:00+00:00,URTH_ACWI,HOLD,0.2232916570688546,0,0.0,0.0,0.0,0.00022294706936431624,0.05614331144765218,0.45915768330406254,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:35:00+00:00,2026-05-11 13:35:00+00:00
2026-05-11 13:35:00+00:00,BNKE.L_^STOXX50E,HOLD,0.24599468249737366,0,0.0,0.0,0.0,0.00024947420329258976,0.0014955082024129232,0.5417917103089818,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:35:00+00:00,2026-05-11 13:35:00+00:00
2026-05-11 13:35:00+00:00,QQQ_^NDX,HOLD,0.3487830007207303,0,0.0,0.0,0.0,0.0001337859779858101,1.0,0.3472922490848675,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:35:00+00:00,2026-05-11 13:35:00+00:00
2026-05-11 13:35:00+00:00,SPY_^GSPC,HOLD,0.34681646006251493,0,0.0,0.0,0.0,7.415705552969311e-05,1.0,0.4069914718420574,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:35:00+00:00,2026-05-11 13:35:00+00:00
2026-05-11 13:40:00+00:00,URTH_ACWI,HOLD,0.23716732807680552,0,0.0,0.0,0.0,0.00026364712881538863,0.05537052428914388,0.4607028231572684,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:40:00+00:00,2026-05-11 13:40:00+00:00
2026-05-11 13:40:00+00:00,SPY_^GSPC,HOLD,0.3471620294387525,0,0.0,0.0,0.0,7.363294201491092e-05,1.0,0.4087257181126072,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-05-11 13:40:00+00:00,2026-05-11 13:40:00+00:00
