timestamp,pair,action,confidence,recommended_shares,notional,estimated_profit,estimated_profit_bps,predicted_tracking_error,liquidity_score,persistence_score,regime,regime_confidence,applied_alert_tracking_error_pct,applied_confidence_threshold,reason,executed,hit,realized_net_profit,realized_net_profit_bps,realized_spread_capture,entry_timestamp,exit_timestamp
2026-02-17 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7067606319290365,2494,706760.6319290365,5746.644819721938,81.30963384359728,0.008630963384359728,0.2338031596451823,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 0.23, and confidence 0.71.",True,True,2967.333760319625,41.984989348098914,0.6523705621091297,2026-02-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
2026-02-17 00:00:00+00:00,URTH_ACWI,CREATE,0.7008747446221377,3189,604306.282380016,349.1509715028354,5.7777154016623795,0.001077771540166238,1.0,0.4720585485557498,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.47, liquidity score 1.00, and confidence 0.70.",True,False,-557.8014751463216,-9.230443095005754,-0.6050986384495485,2026-02-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
2026-02-17 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7227417045785243,24794,722741.7045785242,3520.612896926805,48.711910141948906,0.00537119101419489,0.19704185622595471,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.20, and confidence 0.72.",True,True,2533.1010807278126,35.04849747400452,0.6749844506347815,2026-02-18 00:00:00+00:00,2026-02-26 00:00:00+00:00
2026-02-18 00:00:00+00:00,BNKE.L_^STOXX50E,CREATE,0.7277576600012817,2516,727757.6600012818,5805.350297091744,79.77037709340662,0.00847703770934066,0.22212163333974203,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.22, and confidence 0.73.",True,False,-4824.709322374345,-66.29554847098206,-3.069994025500491,2026-02-19 00:00:00+00:00,2026-02-27 00:00:00+00:00
2026-02-18 00:00:00+00:00,EUFN_^STOXX,CREATE,0.8600000000000001,22860,860000.0000000001,6800.1586817027655,79.07161257793912,0.008407161257793913,1.0,0.5333333333333333,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.53, liquidity score 1.00, and confidence 0.86.",True,False,-10283.583912209888,-119.57655711871962,-2.5513942918866928,2026-02-19 00:00:00+00:00,2026-02-27 00:00:00+00:00
2026-02-18 00:00:00+00:00,QQQ_^NDX,HOLD,0.4522069254785672,0,0.0,0.0,0.0,0.00037940764432937204,1.0,0.4191257023403662,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00
2026-02-18 00:00:00+00:00,FEZ_^STOXX50E,CREATE,0.8833333333333333,12958,883333.3333333333,4548.733036809308,51.49509098274689,0.005649509098274689,1.0,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 1.00, and confidence 0.88.",True,False,-4905.872517593215,-55.538179444451494,-553.9073951804169,2026-02-19 00:00:00+00:00,2026-02-27 00:00:00+00:00
2026-02-18 00:00:00+00:00,ESE.PA_^GSPC,CREATE,0.7212091885824128,24460,721209.1885824128,3463.42169339466,48.02242883513808,0.0053022428835138085,0.1893792762453969,0.611111111111111,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.61, liquidity score 0.19, and confidence 0.72.",True,True,50.561869118416745,0.7010707838844876,0.2617866977420893,2026-02-19 00:00:00+00:00,2026-02-27 00:00:00+00:00
2026-02-18 00:00:00+00:00,SPY_^GSPC,HOLD,0.4657140682160114,0,0.0,0.0,0.0,0.00034944206080357387,1.0,0.4974446042716225,Unknown,0.0,0.05,0.7,Signal below confidence or profit threshold; no capital allocation recommended under conservative risk rules.,False,False,0.0,0.0,0.0,2026-02-18 00:00:00+00:00,2026-02-18 00:00:00+00:00
2026-02-18 00:00:00+00:00,BNK.PA_^FCHI,CREATE,0.7890815403640543,12665,789081.5403640543,6353.882749401132,80.52251160849202,0.0085522511608492,0.41207436848693846,0.6888888888888889,Unknown,0.0,0.05,0.7,"Significant premium with persistence score 0.69, liquidity score 0.41, and confidence 0.79.",True,False,-3932.6301284688366,-49.83807030455256,-0.4949200827337926,2026-02-19 00:00:00+00:00,2026-02-27 00:00:00+00:00
